index,node_id,type
1175,cs_10997,Paper
1176,cs_10998,Paper
1177,cs_10999,Paper
1178,cs_11,Paper
1179,cs_110,Paper
1180,cs_1100,Paper
1181,cs_11000,Paper
1182,cs_11001,Paper
1183,cs_11002,Paper
1184,cs_11003,Paper
1185,cs_11004,Paper
1186,cs_11005,Paper
1187,cs_11006,Paper
1188,cs_11007,Paper
1189,cs_11008,Paper
1190,cs_11009,Paper
1191,cs_1101,Paper
1192,cs_11010,Paper
1193,cs_11011,Paper
1194,cs_11012,Paper
1195,cs_11013,Paper
1196,cs_11014,Paper
1197,cs_11015,Paper
1198,cs_11016,Paper
1199,cs_11017,Paper
1200,cs_11018,Paper
1201,cs_11019,Paper
1202,cs_1102,Paper
1203,cs_11020,Paper
1204,cs_11021,Paper
1205,cs_11022,Paper
1206,cs_11023,Paper
1207,cs_11024,Paper
1208,cs_11025,Paper
1209,cs_11026,Paper
1210,cs_11027,Paper
1211,cs_11028,Paper
1212,cs_11029,Paper
1213,cs_1103,Paper
1214,cs_11030,Paper
1215,cs_11031,Paper
1216,cs_11032,Paper
1217,cs_11033,Paper
1218,cs_11034,Paper
1219,cs_11035,Paper
1220,cs_11036,Paper
1221,cs_11037,Paper
1222,cs_11038,Paper
1223,cs_11039,Paper
1224,cs_1104,Paper
1225,cs_11040,Paper
1226,cs_11041,Paper
1227,cs_11042,Paper
1228,cs_11043,Paper
1229,cs_11044,Paper
1230,cs_11045,Paper
1231,cs_11046,Paper
1232,cs_11047,Paper
1233,cs_11048,Paper
1234,cs_11049,Paper
1235,cs_1105,Paper
1236,cs_11050,Paper
1237,cs_11051,Paper
1238,cs_11052,Paper
1239,cs_11053,Paper
1240,cs_11054,Paper
1241,cs_11055,Paper
1242,cs_11056,Paper
1243,cs_11057,Paper
1244,cs_11058,Paper
1245,cs_11059,Paper
1246,cs_1106,Paper
1247,cs_11060,Paper
1248,cs_11061,Paper
1249,cs_11062,Paper
1250,cs_11063,Paper
1251,cs_11064,Paper
1252,cs_11065,Paper
1253,cs_11066,Paper
1254,cs_11067,Paper
1255,cs_11068,Paper
1256,cs_11069,Paper
1257,cs_1107,Paper
1258,cs_11070,Paper
1259,cs_11071,Paper
1260,cs_11072,Paper
1261,cs_11073,Paper
1262,cs_11074,Paper
1263,cs_11075,Paper
1264,cs_11076,Paper
1265,cs_11077,Paper
1266,cs_11078,Paper
1267,cs_11079,Paper
1268,cs_1108,Paper
1269,cs_11080,Paper
1270,cs_11081,Paper
1271,cs_11082,Paper
1272,cs_11083,Paper
1273,cs_11084,Paper
1274,cs_11085,Paper
1275,cs_11086,Paper
1276,cs_11087,Paper
1277,cs_11088,Paper
1278,cs_11089,Paper
1279,cs_1109,Paper
1280,cs_11090,Paper
1281,cs_11091,Paper
1282,cs_11092,Paper
1283,cs_11093,Paper
1284,cs_11094,Paper
1285,cs_11095,Paper
1286,cs_11096,Paper
1287,cs_11097,Paper
1288,cs_11098,Paper
1289,cs_11099,Paper
1290,cs_111,Paper
1291,cs_1110,Paper
1292,cs_11100,Paper
1293,cs_11101,Paper
1294,cs_11102,Paper
1295,cs_11103,Paper
1296,cs_11104,Paper
1297,cs_11105,Paper
1298,cs_11106,Paper
1299,cs_11107,Paper
1300,cs_11108,Paper
1301,cs_11109,Paper
1302,cs_1111,Paper
1303,cs_11110,Paper
1304,cs_11111,Paper
1305,cs_11112,Paper
1306,cs_11113,Paper
1307,cs_11114,Paper
1308,cs_11115,Paper
1309,cs_11116,Paper
1310,cs_11117,Paper
1311,cs_11118,Paper
1312,cs_11119,Paper
1313,cs_1112,Paper
1314,cs_11120,Paper
1315,cs_11121,Paper
1316,cs_11122,Paper
1317,cs_11123,Paper
1318,cs_11124,Paper
1319,cs_11125,Paper
1320,cs_11126,Paper
1321,cs_11127,Paper
1322,cs_11128,Paper
1323,cs_11129,Paper
1324,cs_1113,Paper
1325,cs_11130,Paper
1326,cs_11131,Paper
1327,cs_11132,Paper
1328,cs_11133,Paper
1329,cs_11134,Paper
1330,cs_11135,Paper
1331,cs_11136,Paper
1332,cs_11137,Paper
1333,cs_11138,Paper
1334,cs_11139,Paper
1335,cs_1114,Paper
1336,cs_11140,Paper
1337,cs_11141,Paper
1338,cs_11142,Paper
1339,cs_11143,Paper
1340,cs_11144,Paper
1341,cs_11145,Paper
1342,cs_11146,Paper
1343,cs_11147,Paper
1344,cs_11148,Paper
1345,cs_11149,Paper
1346,cs_1115,Paper
1347,cs_11150,Paper
1348,cs_11151,Paper
1349,cs_11152,Paper
1350,cs_11153,Paper
1351,cs_11154,Paper
1352,cs_11155,Paper
1353,cs_11156,Paper
1354,cs_11157,Paper
1355,cs_11158,Paper
1356,cs_11159,Paper
1357,cs_1116,Paper
1358,cs_11160,Paper
1359,cs_11161,Paper
1360,cs_11162,Paper
1361,cs_11163,Paper
1362,cs_11164,Paper
1363,cs_11165,Paper
1364,cs_11166,Paper
1365,cs_11167,Paper
1366,cs_11168,Paper
1367,cs_11169,Paper
1368,cs_1117,Paper
1369,cs_11170,Paper
1370,cs_11171,Paper
1371,cs_11172,Paper
1372,cs_11173,Paper
1373,cs_11174,Paper
1374,cs_11175,Paper
1375,cs_11176,Paper
1376,cs_11177,Paper
1377,cs_11178,Paper
1378,cs_11179,Paper
1379,cs_1118,Paper
1380,cs_11180,Paper
1381,cs_11181,Paper
1382,cs_11182,Paper
1383,cs_11183,Paper
1384,cs_11184,Paper
1385,cs_11185,Paper
1386,cs_11186,Paper
1387,cs_11187,Paper
1388,cs_11188,Paper
1389,cs_11189,Paper
1390,cs_1119,Paper
1391,cs_11190,Paper
1392,cs_11191,Paper
1393,cs_11192,Paper
1394,cs_11193,Paper
1395,cs_11194,Paper
1396,cs_11195,Paper
1397,cs_11196,Paper
1398,cs_11197,Paper
1399,cs_11198,Paper
1400,cs_11199,Paper
1401,cs_112,Paper
1402,cs_1120,Paper
1403,cs_11200,Paper
1404,cs_11201,Paper
1405,cs_11202,Paper
1406,cs_11203,Paper
1407,cs_11204,Paper
1408,cs_11205,Paper
1409,cs_11206,Paper
1410,cs_11207,Paper
1411,cs_11208,Paper
1412,cs_11209,Paper
1413,cs_1121,Paper
1414,cs_11210,Paper
1415,cs_11211,Paper
1416,cs_11212,Paper
1417,cs_11213,Paper
1418,cs_11214,Paper
1419,cs_11215,Paper
1420,cs_11216,Paper
1421,cs_11217,Paper
1422,cs_11218,Paper
1423,cs_11219,Paper
1424,cs_1122,Paper
1425,cs_11220,Paper
1426,cs_11221,Paper
1427,cs_11222,Paper
1428,cs_11223,Paper
1429,cs_11224,Paper
1430,cs_11225,Paper
1431,cs_11226,Paper
1432,cs_11227,Paper
1433,cs_11228,Paper
1434,cs_11229,Paper
1435,cs_1123,Paper
1436,cs_11230,Paper
1437,cs_11231,Paper
1438,cs_11232,Paper
1439,cs_11233,Paper
1440,cs_11234,Paper
1441,cs_11235,Paper
1442,cs_11236,Paper
1443,cs_11237,Paper
1444,cs_11238,Paper
1445,cs_11239,Paper
1446,cs_1124,Paper
1447,cs_11240,Paper
1448,cs_11241,Paper
1449,cs_11242,Paper
1450,cs_11243,Paper
1451,cs_11244,Paper
1452,cs_11245,Paper
1453,cs_11246,Paper
1454,cs_11247,Paper
1455,cs_11248,Paper
1456,cs_11249,Paper
1457,cs_1125,Paper
1458,cs_11250,Paper
1459,cs_11251,Paper
1460,cs_11252,Paper
1461,cs_11253,Paper
1462,cs_11254,Paper
1463,cs_11255,Paper
1464,cs_11256,Paper
1465,cs_11257,Paper
1466,cs_11258,Paper
1467,cs_11259,Paper
1468,cs_1126,Paper
1469,cs_11260,Paper
1470,cs_11261,Paper
1471,cs_11262,Paper
1472,cs_11263,Paper
1473,cs_11264,Paper
1474,cs_11265,Paper
1475,cs_11266,Paper
1476,cs_11267,Paper
1477,cs_11268,Paper
1478,cs_11269,Paper
1479,cs_1127,Paper
1480,cs_11270,Paper
1481,cs_11271,Paper
1482,cs_11272,Paper
1483,cs_11273,Paper
1484,cs_11274,Paper
1485,cs_11275,Paper
1486,cs_11276,Paper
1487,cs_11277,Paper
1488,cs_11278,Paper
1489,cs_11279,Paper
1490,cs_1128,Paper
1491,cs_11280,Paper
1492,cs_11281,Paper
1493,cs_11282,Paper
1494,cs_11283,Paper
1495,cs_11284,Paper
1496,cs_11285,Paper
1497,cs_11286,Paper
1498,cs_11287,Paper
1499,cs_11288,Paper
1500,cs_11289,Paper
1501,cs_1129,Paper
1502,cs_11290,Paper
1503,cs_11291,Paper
1504,cs_11292,Paper
1505,cs_11293,Paper
1506,cs_11294,Paper
1507,cs_11295,Paper
1508,cs_11296,Paper
1509,cs_11297,Paper
1510,cs_11298,Paper
1511,cs_11299,Paper
1512,cs_113,Paper
1513,cs_1130,Paper
1514,cs_11300,Paper
1515,cs_11301,Paper
1516,cs_11302,Paper
1517,cs_11303,Paper
1518,cs_11304,Paper
1519,cs_11305,Paper
1520,cs_11306,Paper
1521,cs_11307,Paper
1522,cs_11308,Paper
1523,cs_11309,Paper
1524,cs_1131,Paper
1525,cs_11310,Paper
1526,cs_11311,Paper
1527,cs_11312,Paper
1528,cs_11313,Paper
1529,cs_11314,Paper
1530,cs_11315,Paper
1531,cs_11316,Paper
1532,cs_11317,Paper
1533,cs_11318,Paper
1534,cs_11319,Paper
1535,cs_1132,Paper
1536,cs_11320,Paper
1537,cs_11321,Paper
1538,cs_11322,Paper
1539,cs_11323,Paper
1540,cs_11324,Paper
1541,cs_11325,Paper
1542,cs_11326,Paper
1543,cs_11327,Paper
1544,cs_11328,Paper
1545,cs_11329,Paper
1546,cs_1133,Paper
1547,cs_11330,Paper
1548,cs_11331,Paper
1549,cs_11332,Paper
1550,cs_11333,Paper
1551,cs_11334,Paper
1552,cs_11335,Paper
1553,cs_11336,Paper
1554,cs_11337,Paper
1555,cs_11338,Paper
1556,cs_11339,Paper
1557,cs_1134,Paper
1558,cs_11340,Paper
1559,cs_11341,Paper
1560,cs_11342,Paper
1561,cs_11343,Paper
1562,cs_11344,Paper
1563,cs_11345,Paper
1564,cs_11346,Paper
1565,cs_11347,Paper
1566,cs_11348,Paper
1567,cs_11349,Paper
1568,cs_1135,Paper
1569,cs_11350,Paper
1570,cs_11351,Paper
1571,cs_11352,Paper
1572,cs_11353,Paper
1573,cs_11354,Paper
1574,cs_11355,Paper
1575,cs_11356,Paper
1576,cs_11357,Paper
1577,cs_11358,Paper
1578,cs_11359,Paper
1579,cs_1136,Paper
1580,cs_11360,Paper
1581,cs_11361,Paper
1582,cs_11362,Paper
1583,cs_11363,Paper
1584,cs_11364,Paper
1585,cs_11365,Paper
1586,cs_11366,Paper
1587,cs_11367,Paper
1588,cs_11368,Paper
1589,cs_11369,Paper
1590,cs_1137,Paper
1591,cs_11370,Paper
1592,cs_11371,Paper
1593,cs_11372,Paper
1594,cs_11373,Paper
1595,cs_11374,Paper
1596,cs_11375,Paper
1597,cs_11376,Paper
1598,cs_11377,Paper
1599,cs_11378,Paper
1600,cs_11379,Paper
1601,cs_1138,Paper
1602,cs_11380,Paper
1603,cs_11381,Paper
1604,cs_11382,Paper
1605,cs_11383,Paper
1606,cs_11384,Paper
1607,cs_11385,Paper
1608,cs_11386,Paper
1609,cs_11387,Paper
1610,cs_11388,Paper
1611,cs_11389,Paper
1612,cs_1139,Paper
1613,cs_11390,Paper
1614,cs_11391,Paper
1615,cs_11392,Paper
1616,cs_11393,Paper
1617,cs_11394,Paper
1618,cs_11395,Paper
1619,cs_11396,Paper
1620,cs_11397,Paper
1621,cs_11398,Paper
1622,cs_11399,Paper
1623,cs_114,Paper
1624,cs_1140,Paper
1625,cs_11400,Paper
1626,cs_11401,Paper
1627,cs_11402,Paper
1628,cs_11403,Paper
1629,cs_11404,Paper
1630,cs_11405,Paper
1631,cs_11406,Paper
1632,cs_11407,Paper
1633,cs_11408,Paper
1634,cs_11409,Paper
1635,cs_1141,Paper
1636,cs_11410,Paper
1637,cs_11411,Paper
1638,cs_11412,Paper
1639,cs_11413,Paper
1640,cs_11414,Paper
1641,cs_11415,Paper
1642,cs_11416,Paper
1643,cs_11417,Paper
1644,cs_11418,Paper
1645,cs_11419,Paper
1646,cs_1142,Paper
1647,cs_11420,Paper
1648,cs_11421,Paper
1649,cs_11422,Paper
1650,cs_11423,Paper
1651,cs_11424,Paper
1652,cs_11425,Paper
1653,cs_11426,Paper
1654,cs_11427,Paper
1655,cs_11428,Paper
1656,cs_11429,Paper
1657,cs_1143,Paper
1658,cs_11430,Paper
1659,cs_11431,Paper
1660,cs_11432,Paper
1661,cs_11433,Paper
1662,cs_11434,Paper
1663,cs_11435,Paper
1664,cs_11436,Paper
1665,cs_11437,Paper
1666,cs_11438,Paper
1667,cs_11439,Paper
1668,cs_1144,Paper
1669,cs_11440,Paper
1670,cs_11441,Paper
1671,cs_11442,Paper
1672,cs_11443,Paper
1673,cs_11444,Paper
1674,cs_11445,Paper
1675,cs_11446,Paper
1676,cs_11447,Paper
1677,cs_11448,Paper
1678,cs_11449,Paper
1679,cs_1145,Paper
1680,cs_11450,Paper
1681,cs_11451,Paper
1682,cs_11452,Paper
1683,cs_11453,Paper
1684,cs_11454,Paper
1685,cs_11455,Paper
1686,cs_11456,Paper
1687,cs_11457,Paper
1688,cs_11458,Paper
1689,cs_11459,Paper
1690,cs_1146,Paper
1691,cs_11460,Paper
1692,cs_11461,Paper
1693,cs_11462,Paper
1694,cs_11463,Paper
1695,cs_11464,Paper
1696,cs_11465,Paper
1697,cs_11466,Paper
1698,cs_11467,Paper
1699,cs_11468,Paper
1700,cs_11469,Paper
1701,cs_1147,Paper
1702,cs_11470,Paper
1703,cs_11471,Paper
1704,cs_11472,Paper
1705,cs_11473,Paper
1706,cs_11474,Paper
1707,cs_11475,Paper
1708,cs_11476,Paper
1709,cs_11477,Paper
1710,cs_11478,Paper
1711,cs_11479,Paper
1712,cs_1148,Paper
1713,cs_11480,Paper
1714,cs_11481,Paper
1715,cs_11482,Paper
1716,cs_11483,Paper
1717,cs_11484,Paper
1718,cs_11485,Paper
1719,cs_11486,Paper
1720,cs_11487,Paper
1721,cs_11488,Paper
1722,cs_11489,Paper
1723,cs_1149,Paper
1724,cs_11490,Paper
1725,cs_11491,Paper
1726,cs_11492,Paper
1727,cs_11493,Paper
1728,cs_11494,Paper
1729,cs_11495,Paper
1730,cs_11496,Paper
1731,cs_11497,Paper
1732,cs_11498,Paper
1733,cs_11499,Paper
1734,cs_115,Paper
1735,cs_1150,Paper
1736,cs_11500,Paper
1737,cs_11501,Paper
1738,cs_11502,Paper
1739,cs_11503,Paper
1740,cs_11504,Paper
1741,cs_11505,Paper
1742,cs_11506,Paper
1743,cs_11507,Paper
1744,cs_11508,Paper
1745,cs_11509,Paper
1746,cs_1151,Paper
1747,cs_11510,Paper
1748,cs_11511,Paper
1749,cs_11512,Paper
1750,cs_11513,Paper
1751,cs_11514,Paper
1752,cs_11515,Paper
1753,cs_11516,Paper
1754,cs_11517,Paper
1755,cs_11518,Paper
1756,cs_11519,Paper
1757,cs_1152,Paper
1758,cs_11520,Paper
1759,cs_11521,Paper
1760,cs_11522,Paper
1761,cs_11523,Paper
1762,cs_11524,Paper
1763,cs_11525,Paper
1764,cs_11526,Paper
1765,cs_11527,Paper
1766,cs_11528,Paper
1767,cs_11529,Paper
1768,cs_1153,Paper
1769,cs_11530,Paper
1770,cs_11531,Paper
1771,cs_11532,Paper
1772,cs_11533,Paper
1773,cs_11534,Paper
1774,cs_11535,Paper
1775,cs_11536,Paper
1776,cs_11537,Paper
1777,cs_11538,Paper
1778,cs_11539,Paper
1779,cs_1154,Paper
1780,cs_11540,Paper
1781,cs_11541,Paper
1782,cs_11542,Paper
1783,cs_11543,Paper
1784,cs_11544,Paper
1785,cs_11545,Paper
1786,cs_11546,Paper
1787,cs_11547,Paper
1788,cs_11548,Paper
1789,cs_11549,Paper
1790,cs_1155,Paper
1791,cs_11550,Paper
1792,cs_11551,Paper
1793,cs_11552,Paper
1794,cs_11553,Paper
1795,cs_11554,Paper
1796,cs_11555,Paper
1797,cs_11556,Paper
1798,cs_11557,Paper
1799,cs_11558,Paper
1800,cs_11559,Paper
1801,cs_1156,Paper
1802,cs_11560,Paper
1803,cs_11561,Paper
1804,cs_11562,Paper
1805,cs_11563,Paper
1806,cs_11564,Paper
1807,cs_11565,Paper
1808,cs_11566,Paper
1809,cs_11567,Paper
1810,cs_11568,Paper
1811,cs_11569,Paper
1812,cs_1157,Paper
1813,cs_11570,Paper
1814,cs_11571,Paper
1815,cs_11572,Paper
1816,cs_11573,Paper
1817,cs_11574,Paper
1818,cs_11575,Paper
1819,cs_11576,Paper
1820,cs_11577,Paper
1821,cs_11578,Paper
1822,cs_11579,Paper
1823,cs_1158,Paper
1824,cs_11580,Paper
1825,cs_11581,Paper
1826,cs_11582,Paper
1827,cs_11583,Paper
1828,cs_11584,Paper
1829,cs_11585,Paper
1830,cs_11586,Paper
1831,cs_11587,Paper
1832,cs_11588,Paper
1833,cs_11589,Paper
1834,cs_1159,Paper
1835,cs_11590,Paper
1836,cs_11591,Paper
1837,cs_11592,Paper
1838,cs_11593,Paper
1839,cs_11594,Paper
1840,cs_11595,Paper
1841,cs_11596,Paper
1842,cs_11597,Paper
1843,cs_11598,Paper
1844,cs_11599,Paper
1845,cs_116,Paper
1846,cs_1160,Paper
1847,cs_11600,Paper
1848,cs_11601,Paper
1849,cs_11602,Paper
1850,cs_11603,Paper
1851,cs_11604,Paper
1852,cs_11605,Paper
1853,cs_11606,Paper
1854,cs_11607,Paper
1855,cs_11608,Paper
1856,cs_11609,Paper
1857,cs_1161,Paper
1858,cs_11610,Paper
1859,cs_11611,Paper
1860,cs_11612,Paper
1861,cs_11613,Paper
1862,cs_11614,Paper
1863,cs_11615,Paper
1864,cs_11616,Paper
1865,cs_11617,Paper
1866,cs_11618,Paper
1867,cs_11619,Paper
1868,cs_1162,Paper
1869,cs_11620,Paper
1870,cs_11621,Paper
1871,cs_11622,Paper
1872,cs_11623,Paper
1873,cs_11624,Paper
1874,cs_11625,Paper
1875,cs_11626,Paper
1876,cs_11627,Paper
1877,cs_11628,Paper
1878,cs_11629,Paper
1879,cs_1163,Paper
1880,cs_11630,Paper
1881,cs_11631,Paper
1882,cs_11632,Paper
1883,cs_11633,Paper
1884,cs_11634,Paper
1885,cs_11635,Paper
1886,cs_11636,Paper
1887,cs_11637,Paper
1888,cs_11638,Paper
1889,cs_11639,Paper
1890,cs_1164,Paper
1891,cs_11640,Paper
1892,cs_11641,Paper
1893,cs_11642,Paper
1894,cs_11643,Paper
1895,cs_11644,Paper
1896,cs_11645,Paper
1897,cs_11646,Paper
1898,cs_11647,Paper
1899,cs_11648,Paper
1900,cs_11649,Paper
1901,cs_1165,Paper
1902,cs_11650,Paper
1903,cs_11651,Paper
1904,cs_11652,Paper
1905,cs_11653,Paper
1906,cs_11654,Paper
1907,cs_11655,Paper
1908,cs_11656,Paper
1909,cs_11657,Paper
1910,cs_11658,Paper
1911,cs_11659,Paper
1912,cs_1166,Paper
1913,cs_11660,Paper
1914,cs_11661,Paper
1915,cs_11662,Paper
1916,cs_11663,Paper
1917,cs_11664,Paper
1918,cs_11665,Paper
1919,cs_11666,Paper
1920,cs_11667,Paper
1921,cs_11668,Paper
1922,cs_11669,Paper
1923,cs_1167,Paper
1924,cs_11670,Paper
1925,cs_11671,Paper
1926,cs_11672,Paper
1927,cs_11673,Paper
1928,cs_11674,Paper
1929,cs_11675,Paper
1930,cs_11676,Paper
1931,cs_11677,Paper
1932,cs_11678,Paper
1933,cs_11679,Paper
1934,cs_1168,Paper
1935,cs_11680,Paper
1936,cs_11681,Paper
1937,cs_11682,Paper
1938,cs_11683,Paper
1939,cs_11684,Paper
1940,cs_11685,Paper
1941,cs_11686,Paper
1942,cs_11687,Paper
1943,cs_11688,Paper
1944,cs_11689,Paper
1945,cs_1169,Paper
1946,cs_11690,Paper
1947,cs_11691,Paper
1948,cs_11692,Paper
1949,cs_11693,Paper
1950,cs_11694,Paper
1951,cs_11695,Paper
1952,cs_11696,Paper
1953,cs_11697,Paper
1954,cs_11698,Paper
1955,cs_11699,Paper
1956,cs_117,Paper
1957,cs_1170,Paper
1958,cs_11700,Paper
1959,cs_11701,Paper
1960,cs_11702,Paper
1961,cs_11703,Paper
1962,cs_11704,Paper
1963,cs_11705,Paper
1964,cs_11706,Paper
1965,cs_11707,Paper
1966,cs_11708,Paper
1967,cs_11709,Paper
1968,cs_1171,Paper
1969,cs_11710,Paper
1970,cs_11711,Paper
1971,cs_11712,Paper
1972,cs_11713,Paper
1973,cs_11714,Paper
1974,cs_11715,Paper
1975,cs_11716,Paper
1976,cs_11717,Paper
1977,cs_11718,Paper
1978,cs_11719,Paper
1979,cs_1172,Paper
1980,cs_11720,Paper
1981,cs_11721,Paper
1982,cs_11722,Paper
1983,cs_11723,Paper
1984,cs_11724,Paper
1985,cs_11725,Paper
1986,cs_11726,Paper
1987,cs_11727,Paper
1988,cs_11728,Paper
1989,cs_11729,Paper
1990,cs_1173,Paper
1991,cs_11730,Paper
1992,cs_11731,Paper
1993,cs_11732,Paper
1994,cs_11733,Paper
1995,cs_11734,Paper
1996,cs_11735,Paper
1997,cs_11736,Paper
1998,cs_11737,Paper
1999,cs_11738,Paper
2000,cs_11739,Paper
2001,cs_1174,Paper
2002,cs_11740,Paper
2003,cs_11741,Paper
2004,cs_11742,Paper
2005,cs_11743,Paper
2006,cs_11744,Paper
2007,cs_11745,Paper
2008,cs_11746,Paper
2009,cs_11747,Paper
2010,cs_11748,Paper
2011,cs_11749,Paper
2012,cs_1175,Paper
2013,cs_11750,Paper
2014,cs_11751,Paper
2015,cs_11752,Paper
2016,cs_11753,Paper
2017,cs_11754,Paper
2018,cs_11755,Paper
2019,cs_11756,Paper
2020,cs_11757,Paper
2021,cs_11758,Paper
2022,cs_11759,Paper
2023,cs_1176,Paper
2024,cs_11760,Paper
2025,cs_11761,Paper
2026,cs_11762,Paper
2027,cs_11763,Paper
2028,cs_11764,Paper
2029,cs_11765,Paper
2030,cs_11766,Paper
2031,cs_11767,Paper
2032,cs_11768,Paper
2033,cs_11769,Paper
2034,cs_1177,Paper
2035,cs_11770,Paper
2036,cs_11771,Paper
2037,cs_11772,Paper
2038,cs_11773,Paper
2039,cs_11774,Paper
2040,cs_11775,Paper
2041,cs_11776,Paper
2042,cs_11777,Paper
2043,cs_11778,Paper
2044,cs_11779,Paper
2045,cs_1178,Paper
2046,cs_11780,Paper
2047,cs_11781,Paper
2048,cs_11782,Paper
2049,cs_11783,Paper
2050,cs_11784,Paper
2051,cs_11785,Paper
2052,cs_11786,Paper
2053,cs_11787,Paper
2054,cs_11788,Paper
2055,cs_11789,Paper
2056,cs_1179,Paper
2057,cs_11790,Paper
2058,cs_11791,Paper
2059,cs_11792,Paper
2060,cs_11793,Paper
2061,cs_11794,Paper
2062,cs_11795,Paper
2063,cs_11796,Paper
2064,cs_11797,Paper
2065,cs_11798,Paper
2066,cs_11799,Paper
2067,cs_118,Paper
2068,cs_1180,Paper
2069,cs_11800,Paper
2070,cs_11801,Paper
2071,cs_11802,Paper
2072,cs_11803,Paper
2073,cs_11804,Paper
2074,cs_11805,Paper
2075,cs_11806,Paper
2076,cs_11807,Paper
2077,cs_11808,Paper
2078,cs_11809,Paper
2079,cs_1181,Paper
2080,cs_11810,Paper
2081,cs_11811,Paper
2082,cs_11812,Paper
2083,cs_11813,Paper
2084,cs_11814,Paper
2085,cs_11815,Paper
2086,cs_11816,Paper
2087,cs_11817,Paper
2088,cs_11818,Paper
2089,cs_11819,Paper
2090,cs_1182,Paper
2091,cs_11820,Paper
2092,cs_11821,Paper
2093,cs_11822,Paper
2094,cs_11823,Paper
2095,cs_11824,Paper
2096,cs_11825,Paper
2097,cs_11826,Paper
2098,cs_11827,Paper
2099,cs_11828,Paper
2100,cs_11829,Paper
2101,cs_1183,Paper
2102,cs_11830,Paper
2103,cs_11831,Paper
2104,cs_11832,Paper
2105,cs_11833,Paper
2106,cs_11834,Paper
2107,cs_11835,Paper
2108,cs_11836,Paper
2109,cs_11837,Paper
2110,cs_11838,Paper
2111,cs_11839,Paper
2112,cs_1184,Paper
2113,cs_11840,Paper
2114,cs_11841,Paper
2115,cs_11842,Paper
2116,cs_11843,Paper
2117,cs_11844,Paper
2118,cs_11845,Paper
2119,cs_11846,Paper
2120,cs_11847,Paper
2121,cs_11848,Paper
2122,cs_11849,Paper
2123,cs_1185,Paper
2124,cs_11850,Paper
2125,cs_11851,Paper
2126,cs_11852,Paper
2127,cs_11853,Paper
2128,cs_11854,Paper
2129,cs_11855,Paper
2130,cs_11856,Paper
2131,cs_11857,Paper
2132,cs_11858,Paper
2133,cs_11859,Paper
2134,cs_1186,Paper
2135,cs_11860,Paper
2136,cs_11861,Paper
2137,cs_11862,Paper
2138,cs_11863,Paper
2139,cs_11864,Paper
2140,cs_11865,Paper
2141,cs_11866,Paper
2142,cs_11867,Paper
2143,cs_11868,Paper
2144,cs_11869,Paper
2145,cs_1187,Paper
2146,cs_11870,Paper
2147,cs_11871,Paper
2148,cs_11872,Paper
2149,cs_11873,Paper
2150,cs_11874,Paper
2151,cs_11875,Paper
2152,cs_11876,Paper
2153,cs_11877,Paper
2154,cs_11878,Paper
2155,cs_11879,Paper
2156,cs_1188,Paper
2157,cs_11880,Paper
2158,cs_11881,Paper
2159,cs_11882,Paper
2160,cs_11883,Paper
2161,cs_11884,Paper
2162,cs_11885,Paper
2163,cs_11886,Paper
2164,cs_11887,Paper
2165,cs_11888,Paper
2166,cs_11889,Paper
2167,cs_1189,Paper
2168,cs_11890,Paper
2169,cs_11891,Paper
2170,cs_11892,Paper
2171,cs_11893,Paper
2172,cs_11894,Paper
2173,cs_11895,Paper
2174,cs_11896,Paper
2175,cs_11897,Paper
2176,cs_11898,Paper
2177,cs_11899,Paper
2178,cs_119,Paper
2179,cs_1190,Paper
2180,cs_11900,Paper
2181,cs_11901,Paper
2182,cs_11902,Paper
2183,cs_11903,Paper
2184,cs_11904,Paper
2185,cs_11905,Paper
2186,cs_11906,Paper
2187,cs_11907,Paper
2188,cs_11908,Paper
2189,cs_11909,Paper
2190,cs_1191,Paper
2191,cs_11910,Paper
2192,cs_11911,Paper
2193,cs_11912,Paper
2194,cs_11913,Paper
2195,cs_11914,Paper
2196,cs_11915,Paper
2197,cs_11916,Paper
2198,cs_11917,Paper
2199,cs_11918,Paper
2200,cs_11919,Paper
2201,cs_1192,Paper
2202,cs_11920,Paper
2203,cs_11921,Paper
2204,cs_11922,Paper
2205,cs_11923,Paper
2206,cs_11924,Paper
2207,cs_11925,Paper
2208,cs_11926,Paper
2209,cs_11927,Paper
2210,cs_11928,Paper
2211,cs_11929,Paper
2212,cs_1193,Paper
2213,cs_11930,Paper
2214,cs_11931,Paper
2215,cs_11932,Paper
2216,cs_11933,Paper
2217,cs_11934,Paper
2218,cs_11935,Paper
2219,cs_11936,Paper
2220,cs_11937,Paper
2221,cs_11938,Paper
2222,cs_11939,Paper
2223,cs_1194,Paper
2224,cs_11940,Paper
2225,cs_11941,Paper
2226,cs_11942,Paper
2227,cs_11943,Paper
2228,cs_11944,Paper
2229,cs_11945,Paper
2230,cs_11946,Paper
2231,cs_11947,Paper
2232,cs_11948,Paper
2233,cs_11949,Paper
2234,cs_1195,Paper
2235,cs_11950,Paper
2236,cs_11951,Paper
2237,cs_11952,Paper
2238,cs_11953,Paper
2239,cs_11954,Paper
2240,cs_11955,Paper
2241,cs_11956,Paper
2242,cs_11957,Paper
2243,cs_11958,Paper
2244,cs_11959,Paper
2245,cs_1196,Paper
2246,cs_11960,Paper
2247,cs_11961,Paper
2248,cs_11962,Paper
2249,cs_11963,Paper
2250,cs_11964,Paper
2251,cs_11965,Paper
